SU,Site,WaveHeight
25632768,WestEnd,0.949189697
25634816,WestEnd,1.009313149
25636864,WestEnd,0.989320841
25638912,WestEnd,0.96858166
25640960,WestEnd,1.009266193
25643008,WestEnd,0.997047525
25645056,WestEnd,1.042433786
25647104,WestEnd,1.165368703
25649152,WestEnd,1.182555427
25651200,WestEnd,1.069706704
25653248,WestEnd,1.190841778
25655296,WestEnd,1.182254919
25657344,WestEnd,1.118101482
25659392,WestEnd,1.121330987
25661440,WestEnd,1.084550825
25663488,WestEnd,1.094014355
25665536,WestEnd,1.065459444
25667584,WestEnd,1.038070075
25669632,WestEnd,1.011553564
25671680,WestEnd,0.960450489
25673728,WestEnd,0.955805974
25675776,WestEnd,1.006279785
25677824,WestEnd,1.060314598
25679872,WestEnd,1.103765571
25681920,WestEnd,1.115832345
25683968,WestEnd,1.112037141
25686016,WestEnd,1.185370427
25688064,WestEnd,1.216845637
25690112,WestEnd,1.227259366
25692160,WestEnd,1.260660851
25694208,WestEnd,1.22037278
25696256,WestEnd,1.260241524
25698304,WestEnd,1.275134454
25700352,WestEnd,1.273570605
25702400,WestEnd,1.258274458
25704448,WestEnd,1.260330637
25706496,WestEnd,1.22575146
25708544,WestEnd,1.203731842
25710592,WestEnd,1.17999861
25712640,WestEnd,1.119600263
25714688,WestEnd,1.090502991
25716736,WestEnd,1.086118067
25718784,WestEnd,1.064014168
25720832,WestEnd,1.044280807
25722880,WestEnd,1.005004179
25724928,WestEnd,1.145274194
25726976,WestEnd,1.109144161
25729024,WestEnd,1.069014081
25731072,WestEnd,1.20209056
25733120,WestEnd,1.247458425
25735168,WestEnd,1.249635345
25737216,WestEnd,1.272910157
25739264,WestEnd,1.37259161
25741312,WestEnd,1.313147482
25743360,WestEnd,1.274864062
25745408,WestEnd,1.30671758
25747456,WestEnd,1.367771517
25749504,WestEnd,1.261390336
25751552,WestEnd,1.216483889
25753600,WestEnd,1.293055855
25755648,WestEnd,1.243014195
25757696,WestEnd,1.241743246
25759744,WestEnd,1.31330024
25761792,WestEnd,1.312006252
25763840,WestEnd,1.331848526
25765888,WestEnd,1.353397415
25767936,WestEnd,1.376617321
25769984,WestEnd,1.385525551
25772032,WestEnd,1.45256881
25774080,WestEnd,1.355756398
25776128,WestEnd,1.401803373
25778176,WestEnd,1.317889677
25780224,WestEnd,1.279077904
25782272,WestEnd,1.302652607
25784320,WestEnd,1.275574636
25786368,WestEnd,1.224634588
25788416,WestEnd,1.238522052
25790464,WestEnd,1.179609445
25792512,WestEnd,1.160921721
25794560,WestEnd,1.120282383
25796608,WestEnd,1.169219046
25798656,WestEnd,1.084315417
25800704,WestEnd,1.025156653
25802752,WestEnd,1.027942234
25804800,WestEnd,1.020501239
25806848,WestEnd,1.014871417
25808896,WestEnd,0.998001876
25810944,WestEnd,1.031410175
25812992,WestEnd,0.942287091
25815040,WestEnd,1.012089388
25817088,WestEnd,1.071319758
25819136,WestEnd,1.053118725
25821184,WestEnd,1.162025343
25823232,WestEnd,1.190524585
25825280,WestEnd,1.176353359
25827328,WestEnd,1.120894131
25829376,WestEnd,1.223460633
25831424,WestEnd,1.210105136
25833472,WestEnd,1.175274909
25835520,WestEnd,1.096068612
25837568,WestEnd,1.050896115
25839616,WestEnd,1.023147526
25841664,WestEnd,1.031017326
25843712,WestEnd,0.902914824
25845760,WestEnd,0.922930841
25847808,WestEnd,0.927750199
25849856,WestEnd,0.850455592
25851904,WestEnd,0.876609449
25853952,WestEnd,0.817213437
25856000,WestEnd,0.847163703
25858048,WestEnd,0.928222633
25860096,WestEnd,0.94914145
25862144,WestEnd,0.948467451
25864192,WestEnd,0.940943263
25866240,WestEnd,0.943018038
25868288,WestEnd,1.011424145
25870336,WestEnd,1.04117787
25872384,WestEnd,0.999787654
25874432,WestEnd,1.038223172
25876480,WestEnd,0.95934559
25878528,WestEnd,1.004584683
25880576,WestEnd,0.934124408
25882624,WestEnd,0.933606796
25884672,WestEnd,0.877925326
25886720,WestEnd,0.909807885
25888768,WestEnd,0.880242919
25890816,WestEnd,0.954245558
25892864,WestEnd,0.93925835
25894912,WestEnd,0.899117605
25896960,WestEnd,0.964616142
25899008,WestEnd,0.991048353
25901056,WestEnd,1.034978755
25903104,WestEnd,1.144777131
25905152,WestEnd,1.163696492
25907200,WestEnd,1.181827833
25909248,WestEnd,1.237019828
25911296,WestEnd,1.310688478
25913344,WestEnd,1.253419447
25915392,WestEnd,1.177708325
25917440,WestEnd,1.113459352
25919488,WestEnd,1.133474454
25921536,WestEnd,1.038960079
25923584,WestEnd,1.154158008
25925632,WestEnd,1.016770133
25927680,WestEnd,0.924195138
25929728,WestEnd,0.881238567
25931776,WestEnd,0.872993425
25933824,WestEnd,0.940646006
25935872,WestEnd,0.871601869
25937920,WestEnd,0.895482902
25939968,WestEnd,0.899002052
25942016,WestEnd,0.866528868
25944064,WestEnd,0.903457437
25946112,WestEnd,0.866522615
25948160,WestEnd,0.966486136
25950208,WestEnd,0.967249337
25952256,WestEnd,0.947259721
25954304,WestEnd,0.954095899
25956352,WestEnd,0.950061141
25958400,WestEnd,0.872117536
25960448,WestEnd,0.916562643
25962496,WestEnd,0.850256958
25964544,WestEnd,0.871234607
25966592,WestEnd,0.845169384
25968640,WestEnd,0.859629441
25970688,WestEnd,0.881518348
25972736,WestEnd,0.827732164
25974784,WestEnd,0.809834402
25976832,WestEnd,0.876019644
25978880,WestEnd,0.875643875
25980928,WestEnd,0.853275007
25982976,WestEnd,0.825455969
25985024,WestEnd,0.863496128
25987072,WestEnd,0.884564315
25989120,WestEnd,0.887620289
25991168,WestEnd,0.978953392
25993216,WestEnd,0.935231525
25995264,WestEnd,1.032300229
25997312,WestEnd,1.151850671
25999360,WestEnd,1.096790781
26001408,WestEnd,1.108351363
26003456,WestEnd,1.181639421
26005504,WestEnd,1.106327873
26007552,WestEnd,1.093052723
26009600,WestEnd,1.058199719
26011648,WestEnd,1.003832374
26013696,WestEnd,0.881947264
26015744,WestEnd,0.866134869
26017792,WestEnd,0.853889611
26019840,WestEnd,0.876264713
26021888,WestEnd,0.807220815
26023936,WestEnd,0.823800796
26025984,WestEnd,0.753178043
26028032,WestEnd,0.862555192
26030080,WestEnd,0.791911652
26032128,WestEnd,0.759868245
26034176,WestEnd,0.833168304
26036224,WestEnd,0.790276571
26038272,WestEnd,0.771876278
26040320,WestEnd,0.793482877
26042368,WestEnd,0.86176373
26044416,WestEnd,0.82506477
26046464,WestEnd,0.819053878
26048512,WestEnd,0.807466075
26050560,WestEnd,0.812586145
26052608,WestEnd,0.858978601
26054656,WestEnd,0.746317517
26056704,WestEnd,0.854670694
26058752,WestEnd,0.800384518
26060800,WestEnd,0.779088098
26062848,WestEnd,0.780305142
26064896,WestEnd,0.808857039
26066944,WestEnd,0.812854434
26068992,WestEnd,0.778516167
26071040,WestEnd,0.784575139
26073088,WestEnd,0.802438024
26075136,WestEnd,0.821114887
26077184,WestEnd,0.774101788
26079232,WestEnd,0.789159963
26081280,WestEnd,0.804270823
26083328,WestEnd,0.859450852
26085376,WestEnd,0.835009689
26087424,WestEnd,0.800137986
26089472,WestEnd,0.804660237
26091520,WestEnd,0.848816069
26093568,WestEnd,0.768813589
26095616,WestEnd,0.739188296
26097664,WestEnd,0.748574919
26099712,WestEnd,0.688385357
26101760,WestEnd,0.696558201
26103808,WestEnd,0.680198902
26105856,WestEnd,0.689058226
26107904,WestEnd,0.641634613
26109952,WestEnd,0.690403695
26112000,WestEnd,0.677433613
26114048,WestEnd,0.652350145
26116096,WestEnd,0.658659916
26118144,WestEnd,0.672964822
26120192,WestEnd,0.585080032
26122240,WestEnd,0.629924606
26124288,WestEnd,0.664973108
26126336,WestEnd,0.626601952
26128384,WestEnd,0.620734067
26130432,WestEnd,0.663243509
26132480,WestEnd,0.630379072
26134528,WestEnd,0.673857921
26136576,WestEnd,0.626091373
26138624,WestEnd,0.647953688
26140672,WestEnd,0.624456196
26142720,WestEnd,0.681428478
26144768,WestEnd,0.652821252
26146816,WestEnd,0.636420212
26148864,WestEnd,0.669183307
26150912,WestEnd,0.661980666
26152960,WestEnd,0.658211541
26155008,WestEnd,0.690693761
26157056,WestEnd,0.718146327
26159104,WestEnd,0.697333624
26161152,WestEnd,0.71439173
26163200,WestEnd,0.71922472
26165248,WestEnd,0.721295174
26167296,WestEnd,0.746409755
26169344,WestEnd,0.76691568
26171392,WestEnd,0.749305137
26173440,WestEnd,0.756106833
26175488,WestEnd,0.828036216
26177536,WestEnd,0.801281441
26179584,WestEnd,0.792246924
26181632,WestEnd,0.791115323
26183680,WestEnd,0.798737389
26185728,WestEnd,0.737541075
26187776,WestEnd,0.733217671
26189824,WestEnd,0.710392204
26191872,WestEnd,0.713240989
26193920,WestEnd,0.698781895
26195968,WestEnd,0.708407726
26198016,WestEnd,0.756235891
26200064,WestEnd,0.844396071
26202112,WestEnd,0.843391181
26204160,WestEnd,0.85455271
26206208,WestEnd,0.844152346
26208256,WestEnd,0.867772859
26210304,WestEnd,0.835597162
26212352,WestEnd,0.834027292
26214400,WestEnd,0.834082282
26216448,WestEnd,0.809732218
26218496,WestEnd,0.843607432
26220544,WestEnd,0.840689773
26222592,WestEnd,0.798793725
26224640,WestEnd,0.855158074
26226688,WestEnd,0.865354205
26228736,WestEnd,0.866763713
26230784,WestEnd,0.851364636
26232832,WestEnd,0.854374232
26234880,WestEnd,0.828074574
26236928,WestEnd,0.858619174
26238976,WestEnd,0.800531378
26241024,WestEnd,0.834435826
26243072,WestEnd,0.811426783
26245120,WestEnd,0.82647693
26247168,WestEnd,0.781265462
26249216,WestEnd,0.793191718
26251264,WestEnd,0.759489755
26253312,WestEnd,0.761925814
26255360,WestEnd,0.746590411
26257408,WestEnd,0.751052819
26259456,WestEnd,0.732158352
26261504,WestEnd,0.757311904
26263552,WestEnd,0.71243814
26265600,WestEnd,0.727616621
26267648,WestEnd,0.737605464
26269696,WestEnd,0.759033689
26271744,WestEnd,0.780790657
26273792,WestEnd,0.810807168
26275840,WestEnd,0.778304759
26277888,WestEnd,0.825244295
26279936,WestEnd,0.81803278
26281984,WestEnd,0.877342438
26284032,WestEnd,0.903266163
26286080,WestEnd,0.897449776
26288128,WestEnd,0.964888806
26290176,WestEnd,0.947229474
26292224,WestEnd,1.001634481
26294272,WestEnd,0.982625421
26296320,WestEnd,0.943429315
26298368,WestEnd,0.965878479
26300416,WestEnd,0.913283651
26302464,WestEnd,0.889464917
26304512,WestEnd,0.908729096
26306560,WestEnd,0.896353077
26308608,WestEnd,0.888153573
26310656,WestEnd,0.88458214
26312704,WestEnd,0.90458857
26314752,WestEnd,0.845492354
26316800,WestEnd,0.833405086
26318848,WestEnd,0.916831445
26320896,WestEnd,0.874830434
26322944,WestEnd,0.909364587
26324992,WestEnd,0.826481796
26327040,WestEnd,0.832913371
26329088,WestEnd,0.844678375
26331136,WestEnd,0.805816429
26333184,WestEnd,0.844272044
26335232,WestEnd,0.821392672
26337280,WestEnd,0.797917523
26339328,WestEnd,0.753943928
26341376,WestEnd,0.746351995
26343424,WestEnd,0.723535932
26345472,WestEnd,0.733839426
26347520,WestEnd,0.756956681
26349568,WestEnd,0.771810567
26351616,WestEnd,0.771088974
26353664,WestEnd,0.787798049
26355712,WestEnd,0.861698915
26357760,WestEnd,0.853947079
26359808,WestEnd,0.930053152
26361856,WestEnd,0.849481261
26363904,WestEnd,0.803212801
26365952,WestEnd,0.864869448
26368000,WestEnd,0.835183647
26370048,WestEnd,0.858409455
26372096,WestEnd,0.862401291
26374144,WestEnd,0.947017857
26376192,WestEnd,0.93470168
26378240,WestEnd,0.982103768
26380288,WestEnd,1.016628853
26382336,WestEnd,1.008780929
26384384,WestEnd,1.05096755
26386432,WestEnd,1.009372865
26388480,WestEnd,1.034001953
26390528,WestEnd,1.019931958
26392576,WestEnd,1.00311321
26394624,WestEnd,1.011328152
26396672,WestEnd,1.056522576
26398720,WestEnd,1.049382481
26400768,WestEnd,0.93603328
26402816,WestEnd,0.923601336
26404864,WestEnd,0.999467977
26406912,WestEnd,0.997739385
26408960,WestEnd,1.013406021
26411008,WestEnd,1.01255443
26413056,WestEnd,1.034064189
26415104,WestEnd,0.9980611
26417152,WestEnd,0.98431368
26419200,WestEnd,0.988829499
26421248,WestEnd,1.054937784
26423296,WestEnd,0.956933517
26425344,WestEnd,0.889645184
26427392,WestEnd,0.84295151
26429440,WestEnd,0.859152646
26431488,WestEnd,0.865798348
26433536,WestEnd,0.901399854
26435584,WestEnd,0.874216954
26437632,WestEnd,0.908917662
26439680,WestEnd,0.932579427
26441728,WestEnd,0.935530952
26443776,WestEnd,0.949537475
26445824,WestEnd,1.015512204
26447872,WestEnd,1.14336027
26449920,WestEnd,1.053658856
26451968,WestEnd,1.105356169
26454016,WestEnd,1.117403016
26456064,WestEnd,1.237448503
26458112,WestEnd,1.2625859
26460160,WestEnd,1.221898635
26462208,WestEnd,1.31560346
26464256,WestEnd,1.327066439
26466304,WestEnd,1.347441024
26468352,WestEnd,1.343385538
26470400,WestEnd,1.236333432
26472448,WestEnd,1.259450378
26474496,WestEnd,1.252230873
26476544,WestEnd,1.266083004
26478592,WestEnd,1.165747317
26480640,WestEnd,1.195276869
26482688,WestEnd,1.092656715
26484736,WestEnd,1.131177932
26486784,WestEnd,1.062371493
26488832,WestEnd,1.082295275
26490880,WestEnd,1.108473975
26492928,WestEnd,1.113754257
26494976,WestEnd,1.159306988
26497024,WestEnd,1.123824661
26499072,WestEnd,1.159735402
26501120,WestEnd,1.13177475
26503168,WestEnd,1.090382837
26505216,WestEnd,1.085632967
26507264,WestEnd,1.030521066
26509312,WestEnd,1.03586752
26511360,WestEnd,1.02481289
26513408,WestEnd,0.993366618
26515456,WestEnd,0.987703813
26517504,WestEnd,0.944947441
26519552,WestEnd,0.970097975
26521600,WestEnd,0.947802236
26523648,WestEnd,0.920330697
26525696,WestEnd,0.906626719
26527744,WestEnd,0.850529524
26529792,WestEnd,0.931741964
26531840,WestEnd,0.932462105
26533888,WestEnd,0.929619716
26535936,WestEnd,0.929615755
26537984,WestEnd,1.01898122
26540032,WestEnd,1.15675955
26542080,WestEnd,1.23335989
26544128,WestEnd,1.195581189
26546176,WestEnd,1.149396788
26548224,WestEnd,1.077686851
26550272,WestEnd,1.121318345
26552320,WestEnd,1.031748506
26554368,WestEnd,1.044774721
26556416,WestEnd,0.963396247
26558464,WestEnd,0.995526028
26560512,WestEnd,0.999866988
26562560,WestEnd,1.005094055
26564608,WestEnd,1.001721519
26566656,WestEnd,0.947032182
26568704,WestEnd,0.982923765
26570752,WestEnd,0.878014724
26572800,WestEnd,0.884238528
26574848,WestEnd,0.880594379
26576896,WestEnd,0.913512762
26578944,WestEnd,0.901170533
26580992,WestEnd,0.916871095
26583040,WestEnd,0.908968945
26585088,WestEnd,0.924752231
26587136,WestEnd,0.915083462
26589184,WestEnd,0.916120439
26591232,WestEnd,0.857319528
26593280,WestEnd,0.980502831
26595328,WestEnd,0.896063212
26597376,WestEnd,0.949994232
26599424,WestEnd,0.873205073
26601472,WestEnd,0.957172378
26603520,WestEnd,0.941114419
26605568,WestEnd,0.907106875
26607616,WestEnd,0.888722031
26609664,WestEnd,0.847376125
26611712,WestEnd,0.883086525
26613760,WestEnd,0.902744877
26615808,WestEnd,0.911137096
26617856,WestEnd,0.934900948
26619904,WestEnd,0.945143036
26621952,WestEnd,0.963817001
26624000,WestEnd,0.979489161
26626048,WestEnd,0.92334724
26628096,WestEnd,0.990974221
26630144,WestEnd,1.000514702
26632192,WestEnd,1.024425742
26634240,WestEnd,1.025739152
26636288,WestEnd,0.993289242
26638336,WestEnd,0.995555797
26640384,WestEnd,0.952079141
26642432,WestEnd,1.003367132
26644480,WestEnd,0.985413568
26646528,WestEnd,0.987045092
26648576,WestEnd,0.92977125
26650624,WestEnd,0.932876863
26652672,WestEnd,0.939870805
26654720,WestEnd,0.97550122
26656768,WestEnd,0.929731837
26658816,WestEnd,0.977103992
26660864,WestEnd,0.955796178
26662912,WestEnd,0.977633151
26664960,WestEnd,0.974301664
26667008,WestEnd,0.954040203
26669056,WestEnd,1.003306113
26671104,WestEnd,0.975715928
26673152,WestEnd,1.019776704
26675200,WestEnd,1.026577616
26677248,WestEnd,0.999165493
26679296,WestEnd,1.020043797
26681344,WestEnd,1.080159856
26683392,WestEnd,1.04119903
26685440,WestEnd,1.071894631
26687488,WestEnd,1.031986446
26689536,WestEnd,1.115617578
26691584,WestEnd,1.092432105
26693632,WestEnd,1.116728653
26695680,WestEnd,1.072346277
26697728,WestEnd,1.133517384
26699776,WestEnd,1.10399191
26701824,WestEnd,1.071505717
26703872,WestEnd,1.119947444
26705920,WestEnd,1.128499404
26707968,WestEnd,1.095875154
26710016,WestEnd,1.179011404
26712064,WestEnd,1.083151886
26714112,WestEnd,1.169772739
26716160,WestEnd,1.255524816
26718208,WestEnd,1.13807396
26720256,WestEnd,1.123120997
26722304,WestEnd,1.19847642
26724352,WestEnd,1.278724573
26726400,WestEnd,1.200268234
26728448,WestEnd,1.143187894
26730496,WestEnd,1.078552381
26732544,WestEnd,1.2046937
26734592,WestEnd,1.101689319
26736640,WestEnd,1.168442648
26738688,WestEnd,1.218434054
26740736,WestEnd,1.160404461
26742784,WestEnd,1.040582882
26744832,WestEnd,1.090368812
26746880,WestEnd,1.118414299
26748928,WestEnd,1.146831828
26750976,WestEnd,1.135909414
26753024,WestEnd,1.109537095
26755072,WestEnd,1.118525722
26757120,WestEnd,1.242011604
26759168,WestEnd,1.145918574
26761216,WestEnd,1.168437456
26763264,WestEnd,1.291960091
26765312,WestEnd,1.27269731
26767360,WestEnd,1.364616874
26769408,WestEnd,1.115812856
26771456,WestEnd,1.284755402
26773504,WestEnd,1.250715356
26775552,WestEnd,1.391644383
26777600,WestEnd,1.249331761
26779648,WestEnd,1.269514907
26781696,WestEnd,1.285396628
26783744,WestEnd,1.236330024
26785792,WestEnd,1.177673407
26787840,WestEnd,1.114786756
26789888,WestEnd,1.184258445
26791936,WestEnd,1.16501784
26793984,WestEnd,1.212010655
26796032,WestEnd,1.221733675
26798080,WestEnd,1.325405306
26800128,WestEnd,1.223618608
26802176,WestEnd,1.234196198
26804224,WestEnd,1.337402534
26806272,WestEnd,1.227283717
26808320,WestEnd,1.239902695
26810368,WestEnd,1.318547045
26812416,WestEnd,1.302486768
26814464,WestEnd,1.220719995
26816512,WestEnd,1.157193801
26818560,WestEnd,1.215328851
26820608,WestEnd,1.122090568
26822656,WestEnd,1.264801407
26824704,WestEnd,1.271437805
26826752,WestEnd,1.183056062
26828800,WestEnd,1.264973755
26830848,WestEnd,1.257397516
26832896,WestEnd,1.211014859
26834944,WestEnd,1.194729399
26836992,WestEnd,1.269407203
26839040,WestEnd,1.216148418
26841088,WestEnd,1.177112425
26843136,WestEnd,1.135652903
26845184,WestEnd,1.227788466
26847232,WestEnd,1.138327645
26849280,WestEnd,1.242456643
26851328,WestEnd,1.284845263
26853376,WestEnd,1.171655238
26855424,WestEnd,1.244713215
26857472,WestEnd,1.246594044
26859520,WestEnd,1.290900832
26861568,WestEnd,1.135754354
26863616,WestEnd,1.20056543
26865664,WestEnd,1.274288318
26867712,WestEnd,1.199967163
26869760,WestEnd,1.092473417
26871808,WestEnd,1.361542886
26873856,WestEnd,1.156213682
26875904,WestEnd,1.247025535
26877952,WestEnd,1.154542715
26880000,WestEnd,0.993657309
26882048,WestEnd,0.997782922
26884096,WestEnd,1.184067441
26886144,WestEnd,1.099852169
26888192,WestEnd,1.142761828
26890240,WestEnd,1.096873993
26892288,WestEnd,1.115716563
26894336,WestEnd,1.11252902
26896384,WestEnd,1.104250424
26898432,WestEnd,1.225621332
26900480,WestEnd,1.15198152
26902528,WestEnd,1.227746689
26904576,WestEnd,1.199623203
26906624,WestEnd,1.133650648
26908672,WestEnd,1.227799509
26910720,WestEnd,1.042145555
26912768,WestEnd,1.050610233
26914816,WestEnd,1.017205536
26916864,WestEnd,1.156030321
26918912,WestEnd,1.16305213
26920960,WestEnd,1.117864091
26923008,WestEnd,1.035241522
26925056,WestEnd,1.083550987
26927104,WestEnd,1.130117103
26929152,WestEnd,1.059221513
26931200,WestEnd,1.172373868
26933248,WestEnd,1.085638009
26935296,WestEnd,1.161652036
26937344,WestEnd,1.175036842
26939392,WestEnd,1.21393083
26941440,WestEnd,1.129968821
26943488,WestEnd,1.180768932
26945536,WestEnd,1.18546151
26947584,WestEnd,1.14125682
26949632,WestEnd,1.132874762
26951680,WestEnd,1.048502162
26953728,WestEnd,1.215944198
26955776,WestEnd,1.178148259
26957824,WestEnd,1.084454566
26959872,WestEnd,1.28131454
26961920,WestEnd,1.166972429
26963968,WestEnd,1.176569863
26966016,WestEnd,1.087369087
26968064,WestEnd,1.221967149
26970112,WestEnd,1.082716668
26972160,WestEnd,1.006530249
26974208,WestEnd,1.041709019
26976256,WestEnd,1.094612136
26978304,WestEnd,1.144151546
26980352,WestEnd,1.053839544
26982400,WestEnd,1.139838757
26984448,WestEnd,1.205097499
26986496,WestEnd,1.20376726
26988544,WestEnd,1.144121787
26990592,WestEnd,1.175178196
26992640,WestEnd,1.239901954
26994688,WestEnd,1.178006472
26996736,WestEnd,1.5068297
26998784,WestEnd,1.286907062
27000832,WestEnd,1.288953657
27002880,WestEnd,1.213222767
27004928,WestEnd,1.312134956
27006976,WestEnd,1.253902107
27009024,WestEnd,1.225446858
27011072,WestEnd,1.153082487
27013120,WestEnd,1.227339691
27015168,WestEnd,1.227461324
27017216,WestEnd,1.176115426
27019264,WestEnd,1.105767713
27021312,WestEnd,1.081872144
27023360,WestEnd,1.111454538
27025408,WestEnd,1.024907563
27027456,WestEnd,1.120205456
27029504,WestEnd,1.130913228
27031552,WestEnd,1.092190286
